cust_id,transaction_type,transaction_date,subscription_type,subscription_price
9578,UPGRADE,2022-04-01,MAX,150
9578,CHURN,2022-09-22,MAX,150
9579,initial,2022-08-01,BASIC,50
9580,initial,2020-06-01,BASIC,50
9580,UPGRADE,2021-11-01,PRO,100
9581,initial,2021-12-01,BASIC,50
9582,initial,2021-11-01,BASIC,50
9582,CHURN,2022-09-01,BASIC,50
9583,initial,2021-01-01,BASIC,50
9583,UPGRADE,2021-05-01,MAX,150
9583,CHURN,2021-11-01,BASIC,50
9584,initial,2020-10-01,PRO,100
9584,REDUCTION,2020-12-01,BASIC,50
9585,initial,2020-11-01,BASIC,50
9585,CHURN,2021-02-01,BASIC,50
9586,initial,2022-12-01,PRO,100
9587,initial,2020-11-01,PRO,100
9587,REDUCTION,2021-09-01,BASIC,50
9588,initial,2020-07-01,BASIC,50
9588,CHURN,2021-05-01,BASIC,50
9589,initial,2022-03-01,PRO,100
9590,initial,2022-02-01,PRO,100
9590,REDUCTION,2022-07-01,BASIC,50
9591,initial,2021-11-01,MAX,150
9592,initial,2022-01-01,BASIC,50
9593,initial,2021-04-01,BASIC,50
"""9594""",initial,2020-12-01,PRO,100
9594,REDUCTION,2021-05-01,BASIC,50
9595,initial,2020-10-01,BASIC,50
9595,UPGRADE,2021-09-01,MAX,150
9595,CHURN,2021-09-17,MAX,150
9596,initial,2020-09-01,BASIC,50
9596,UPGRADE,2021-10-01,MAX,150
9597,initial,2021-02-01,BASIC,50
9598,initial,2020-11-01,PRO,100
9598,REDUCTION,2022-02-01,BASIC,50
9599,initial,2021-05-01,PRO,100
9599,UPGRADE,2022-03-01,MAX,150
9600,initial,2021-11-01,BASIC,50
9601,initial,2021-03-01,BASIC,50
9601,UPGRADE,2022-02-01,MAX,150
9602,initial,2021-09-01,BASIC,50
9603,initial,2021-07-01,PRO,100
9603,REDUCTION,2022-01-01,BASIC,50
"""9604""",initial,2021-01-01,PRO,100
9604,UPGRADE,2022-06-01,MAX,150
9604,CHURN,2022-10-01,MAX,150
9605,initial,2021-01-01,PRO,100
9605,REDUCTION,2022-07-01,BASIC,50
9606,initial,2021-11-01,BASIC,50
9607,initial,2022-07-01,PRO,100
9608,initial,2022-12-01,PRO,100
9609,initial,2020-11-01,PRO,100
9609,REDUCTION,2022-04-01,BASIC,50
9610,initial,2020-05-01,BASIC,50
9611,initial,2022-12-01,PRO,100
9612,initial,2022-03-01,BASIC,50
9613,initial,2022-08-01,BASIC,50
9614,initial,2021-10-01,MAX,150
9614,REDUCTION,2022-06-01,PRO,100
"""9615""",initial,2022-02-01,BASIC,50
"""9616""",initial,2020-01-01,BASIC,50
9616,CHURN,2021-02-01,BASIC,50
"""9617""",initial,2020-04-01,BASIC,50
9617,UPGRADE,2022-09-01,PRO,100
9618,initial,2021-03-01,PRO,100
9618,UPGRADE,2022-05-01,MAX,150
9619,initial,2022-01-01,PRO,100
9619,REDUCTION,2022-10-01,BASIC,50
9620,initial,2022-10-01,MAX,150
9621,initial,2020-08-01,BASIC,50
"""9621""",UPGRADE,2021-01-01,PRO,100
9621,CHURN,2021-06-07,PRO,100
9622,initial,2020-02-01,BASIC,50
"""9622""",UPGRADE,2022-02-01,MAX,150
9622,CHURN,2022-07-01,MAX,150
9623,initial,2022-12-01,PRO,100
9624,initial,2021-10-01,PRO,100
9624,REDUCTION,2022-06-01,BASIC,50
9625,initial,2020-10-01,MAX,150
9625,REDUCTION,2021-11-01,BASIC,50
9626,initial,2021-03-01,PRO,100
9626,REDUCTION,2022-04-01,BASIC,50
"""9627""",initial,2021-07-01,PRO,100
"""9627""",REDUCTION,2021-10-01,BASIC,50
"""9628""",initial,2022-02-01,MAX,150
9629,initial,2020-11-01,PRO,100
9629,CHURN,2021-07-01,PRO,100
9630,initial,2021-03-01,BASIC,50
9630,UPGRADE,2021-08-01,MAX,150
9631,initial,2021-07-01,BASIC,50
9632,initial,2021-04-01,MAX,150
9632,REDUCTION,2022-08-01,BASIC,50
9633,initial,2020-03-01,MAX,150
9633,REDUCTION,2021-01-01,BASIC,50
9633,CHURN,2021-09-01,BASIC,50
9634,initial,2022-05-01,MAX,150
9634,REDUCTION,2022-06-01,BASIC,50
9635,initial,2020-07-01,MAX,150
9635,REDUCTION,2020-10-01,BASIC,50
9636,initial,2020-08-01,PRO,100
9636,UPGRADE,2022-01-01,MAX,150
9637,initial,2022-07-01,PRO,100
9638,initial,2022-09-01,MAX,150
9639,initial,2020-08-01,PRO,100
9639,REDUCTION,2021-02-01,BASIC,50
9640,initial,2021-12-01,MAX,150
9641,initial,2021-03-01,BASIC,50
9642,initial,2021-05-01,BASIC,50
9642,UPGRADE,2022-05-01,PRO,100
9643,initial,2020-08-01,PRO,100
9643,UPGRADE,2021-04-01,MAX,150
9643,CHURN,2021-08-01,MAX,150
9644,initial,2020-07-01,BASIC,50
9644,CHURN,2021-01-01,BASIC,50
9645,initial,2022-03-01,BASIC,50
9645,CHURN,2022-09-10,BASIC,50
"""9646""",initial,2022-09-01,BASIC,50
9647,initial,2022-07-01,PRO,100
9648,initial,2020-04-01,PRO,100
9648,UPGRADE,2021-01-01,MAX,150
9649,initial,2022-10-01,BASIC,50
9650,initial,2022-08-01,BASIC,50
"""9651""",initial,2021-05-01,PRO,100
9651,REDUCTION,2022-05-01,BASIC,50
9652,initial,2020-01-01,MAX,150
9652,REDUCTION,2021-01-01,PRO,100
9652,CHURN,2021-11-01,PRO,100
9653,initial,2020-11-01,PRO,100
9653,REDUCTION,2022-06-01,BASIC,50
9654,initial,2020-07-01,PRO,100
9654,REDUCTION,2021-11-01,BASIC,50
9655,initial,2021-08-01,BASIC,50
9655,UPGRADE,2022-05-01,PRO,100
9655,CHURN,2022-09-01,BASIC,50
9656,initial,2022-04-01,MAX,150
"""9657""",initial,2022-07-01,MAX,150
"""9658""",initial,2020-12-01,PRO,100
9658,REDUCTION,2022-05-01,BASIC,50
9659,initial,2020-08-01,PRO,100
9659,REDUCTION,2021-07-01,BASIC,50
9660,initial,2021-05-01,BASIC,50
9660,UPGRADE,2021-09-01,MAX,150
9660,CHURN,2021-10-01,BASIC,50
"""9661""",initial,2020-12-01,PRO,100
9661,REDUCTION,2021-09-01,BASIC,50
9662,initial,2020-04-01,BASIC,50
"""9662""",UPGRADE,2022-04-01,PRO,100
9663,initial,2021-12-01,MAX,150
9663,REDUCTION,2022-10-01,BASIC,50
9664,initial,2022-11-01,MAX,150
9665,initial,2021-04-01,BASIC,50
9666,initial,2020-06-01,PRO,100
"""9666""",UPGRADE,2022-11-01,MAX,150
9667,initial,2021-08-01,PRO,100
9667,REDUCTION,2022-05-01,BASIC,50
9668,initial,2021-03-01,BASIC,50
9668,UPGRADE,2021-10-01,MAX,150
9669,initial,2022-03-01,PRO,100
9670,initial,2022-10-01,BASIC,50
9671,initial,2020-12-01,BASIC,50
9671,CHURN,2021-11-01,BASIC,50
9672,initial,2022-08-01,PRO,100
9673,initial,2021-08-01,MAX,150
9673,REDUCTION,2022-04-01,PRO,100
"""9674""",initial,2022-05-01,BASIC,50
9675,initial,2022-07-01,PRO,100
9675,REDUCTION,2022-11-01,BASIC,50
9676,initial,2021-01-01,PRO,100
9676,REDUCTION,2022-09-01,BASIC,50
9677,initial,2021-03-01,BASIC,50
9677,UPGRADE,2021-07-01,MAX,150
9677,CHURN,2021-11-01,MAX,150
9678,initial,2020-11-01,MAX,150
9678,REDUCTION,2022-04-01,BASIC,50
9679,initial,2022-03-01,MAX,150
9679,CHURN,2022-09-24,MAX,150
9680,initial,2021-02-01,BASIC,50
9680,CHURN,2022-03-01,BASIC,50
9681,initial,2022-07-01,MAX,150
9682,initial,2021-08-01,PRO,100
9682,REDUCTION,2022-07-01,BASIC,50
9683,initial,2022-08-01,BASIC,50
9684,initial,2022-12-01,MAX,150
9685,initial,2021-04-01,BASIC,50
9685,UPGRADE,2021-11-01,MAX,150
9685,CHURN,2022-03-01,BASIC,50
9686,initial,2021-04-01,BASIC,50
9687,initial,2022-05-01,MAX,150
9687,CHURN,2022-09-15,MAX,150
9688,initial,2021-03-01,MAX,150
9688,REDUCTION,2022-01-01,PRO,100
9689,initial,2020-09-01,BASIC,50
9689,UPGRADE,2021-05-01,PRO,100
"""9690""",initial,2020-10-01,MAX,150
9690,REDUCTION,2021-04-01,PRO,100
9691,initial,2020-10-01,PRO,100
9691,UPGRADE,2022-02-01,MAX,150
9692,initial,2020-02-01,MAX,150
"""9692""",REDUCTION,2021-10-01,PRO,100
9693,initial,2022-12-01,BASIC,50
9694,initial,2022-06-01,MAX,150
9695,initial,2021-09-01,MAX,150
9695,REDUCTION,2021-10-01,PRO,100
9696,initial,2021-03-01,BASIC,50
9696,UPGRADE,2021-07-01,MAX,150
"""9696""",CHURN,2022-04-01,MAX,150
9697,initial,2022-02-01,MAX,150
9698,initial,2021-07-01,PRO,100
9698,UPGRADE,2021-11-01,MAX,150
"""9698""",CHURN,2022-03-01,MAX,150
9699,initial,2020-04-01,PRO,100
9699,UPGRADE,2021-05-01,MAX,150
9700,initial,2022-01-01,PRO,100
9701,initial,2022-03-01,PRO,100
9702,initial,2021-12-01,BASIC,50
9702,CHURN,2022-03-01,BASIC,50
9703,initial,2022-10-01,PRO,100
9704,initial,2021-09-01,BASIC,50
9705,initial,2021-05-01,MAX,150
9705,REDUCTION,2022-06-01,BASIC,50
9706,initial,2021-10-01,BASIC,50
9706,UPGRADE,2022-10-01,PRO,100
9707,initial,2022-04-01,MAX,150
9708,initial,2021-06-01,BASIC,50
9708,UPGRADE,2022-05-01,MAX,150
9709,initial,2022-09-01,BASIC,50
9710,initial,2022-09-01,BASIC,50
9711,initial,2022-01-01,PRO,100
9711,UPGRADE,2022-06-01,MAX,150
9712,initial,2021-06-01,PRO,100
9713,initial,2021-11-01,BASIC,50
9714,initial,2022-08-01,MAX,150
9715,initial,2020-02-01,PRO,100
9715,UPGRADE,2022-03-01,MAX,150
9716,initial,2021-10-01,PRO,100
9717,initial,2021-06-01,BASIC,50
9718,initial,2020-05-01,PRO,100
9718,UPGRADE,2021-12-01,MAX,150
9719,initial,2020-01-01,BASIC,50
9719,UPGRADE,2020-06-01,PRO,100
9719,CHURN,2020-09-01,BASIC,50
9720,initial,2022-04-01,MAX,150
9721,initial,2021-03-01,PRO,100
9721,REDUCTION,2021-10-01,BASIC,50
"""9721""",CHURN,2022-05-01,BASIC,50
9722,initial,2020-02-01,BASIC,50
9722,CHURN,2020-07-01,BASIC,50
9723,initial,2020-08-01,BASIC,50
9723,UPGRADE,2022-08-01,MAX,150
9724,initial,2022-11-01,BASIC,50
9725,initial,2021-05-01,BASIC,50
9726,initial,2021-09-01,PRO,100
9726,UPGRADE,2022-03-01,MAX,150
9727,initial,2020-06-01,MAX,150
"""9727""",REDUCTION,2020-10-01,BASIC,50
9728,initial,2020-12-01,MAX,150
9728,REDUCTION,2021-12-01,PRO,100
9729,initial,2022-03-01,BASIC,50
9730,initial,2020-07-01,PRO,100
9730,UPGRADE,2022-11-01,MAX,150
9731,initial,2021-11-01,MAX,150
9731,REDUCTION,2022-09-01,BASIC,50
9732,initial,2021-06-01,MAX,150
9732,REDUCTION,2022-09-01,BASIC,50
9733,initial,2020-10-01,MAX,150
9733,REDUCTION,2022-05-01,PRO,100
9734,initial,2022-03-01,PRO,100
9734,REDUCTION,2022-10-01,BASIC,50
9735,initial,2021-05-01,BASIC,50
9736,initial,2021-10-01,MAX,150
9736,REDUCTION,2022-07-01,BASIC,50
"""9736""",CHURN,2022-07-31,BASIC,50
9737,initial,2022-11-01,BASIC,50
9738,initial,2022-05-01,BASIC,50
9739,initial,2022-09-01,BASIC,50
9740,initial,2021-02-01,MAX,150
9740,REDUCTION,2022-09-01,BASIC,50
9741,initial,2021-06-01,BASIC,50
9742,initial,2022-07-01,PRO,100
"""9742""",REDUCTION,2022-09-01,BASIC,50
9743,initial,2022-07-01,BASIC,50
"""9744""",initial,2020-08-01,MAX,150
9744,REDUCTION,2021-10-01,BASIC,50
9744,CHURN,2022-02-01,BASIC,50
9745,initial,2020-12-01,BASIC,50
9746,initial,2020-10-01,BASIC,50
9746,UPGRADE,2022-02-01,MAX,150
9747,initial,2022-01-01,PRO,100
9747,REDUCTION,2022-05-01,BASIC,50
9747,CHURN,2022-09-15,BASIC,50
9748,initial,2022-04-01,BASIC,50
9749,initial,2021-01-01,PRO,100
9749,UPGRADE,2021-11-01,MAX,150
9750,initial,2022-02-01,PRO,100
9750,UPGRADE,2022-07-01,MAX,150
"""9750""",CHURN,2022-10-01,PRO,100
"""9751""",initial,2020-09-01,PRO,100
9751,UPGRADE,2021-05-01,MAX,150
"""9751""",CHURN,2022-06-01,MAX,150
9752,initial,2022-07-01,PRO,100
9753,initial,2020-07-01,BASIC,50
9753,UPGRADE,2022-05-01,PRO,100
9754,initial,2022-12-01,PRO,100
9755,initial,2021-04-01,BASIC,50
9755,UPGRADE,2022-09-01,MAX,150
9756,initial,2020-06-01,MAX,150
9756,REDUCTION,2021-11-01,BASIC,50
9757,initial,2020-10-01,BASIC,50
9758,initial,2020-09-01,PRO,100
9758,CHURN,2021-01-01,PRO,100
9759,initial,2020-03-01,BASIC,50
"""9759""",UPGRADE,2021-07-01,PRO,100
9760,initial,2021-12-01,PRO,100
"""9760""",REDUCTION,2022-02-01,BASIC,50
9760,CHURN,2022-07-01,BASIC,50
9761,initial,2020-04-01,PRO,100
9761,UPGRADE,2022-06-01,MAX,150
9761,CHURN,2022-11-01,MAX,150
9762,initial,2022-08-01,BASIC,50
9763,initial,2020-12-01,MAX,150
9763,REDUCTION,2021-11-01,BASIC,50
9764,initial,2021-11-01,MAX,150
9765,initial,2020-08-01,PRO,100
9765,CHURN,2021-05-01,PRO,100
9766,initial,2020-08-01,BASIC,50
9766,UPGRADE,2022-02-01,MAX,150
9767,initial,2020-07-01,MAX,150
9767,REDUCTION,2020-09-01,PRO,100
"""9767""",CHURN,2020-12-20,PRO,100
9768,initial,2022-03-01,BASIC,50
9769,initial,2022-07-01,PRO,100
9770,initial,2021-01-01,PRO,100
9770,UPGRADE,2022-03-01,MAX,150
9770,CHURN,2022-11-01,MAX,150
9771,initial,2020-04-01,BASIC,50
9771,CHURN,2020-07-01,BASIC,50
9772,initial,2020-10-01,PRO,100
9772,UPGRADE,2022-07-01,MAX,150
9773,initial,2021-10-01,MAX,150
9773,REDUCTION,2021-11-01,BASIC,50
"""9774""",initial,2021-06-01,BASIC,50
9774,UPGRADE,2022-01-01,MAX,150
"""9775""",initial,2020-08-01,PRO,100
9775,UPGRADE,2022-10-01,MAX,150
9776,initial,2021-07-01,BASIC,50
9776,UPGRADE,2022-04-01,MAX,150
9776,CHURN,2022-07-01,MAX,150
"""9777""",initial,2022-05-01,BASIC,50
9777,CHURN,2022-07-27,BASIC,50
9778,initial,2021-06-01,BASIC,50
9778,UPGRADE,2021-11-01,MAX,150
9778,CHURN,2022-06-01,MAX,150
9779,initial,2022-06-01,PRO,100
9779,REDUCTION,2022-07-01,BASIC,50
9780,initial,2021-12-01,BASIC,50
"""9780""",CHURN,2022-11-01,BASIC,50
9781,initial,2022-09-01,MAX,150
9782,initial,2021-11-01,MAX,150
9782,REDUCTION,2022-07-01,BASIC,50
9783,initial,2021-03-01,PRO,100
9783,REDUCTION,2021-11-01,BASIC,50
9783,CHURN,2022-01-12,BASIC,50
9784,initial,2022-08-01,MAX,150
9785,initial,2020-07-01,BASIC,50
9785,CHURN,2020-12-01,BASIC,50
9786,initial,2021-10-01,MAX,150
9787,initial,2021-12-01,PRO,100
9787,REDUCTION,2022-03-01,BASIC,50
9788,initial,2021-10-01,MAX,150
9788,REDUCTION,2022-05-01,PRO,100
9789,initial,2020-09-01,MAX,150
9789,REDUCTION,2022-01-01,PRO,100
9790,initial,2020-09-01,BASIC,50
9791,initial,2022-05-01,BASIC,50
9792,initial,2020-08-01,BASIC,50
9792,UPGRADE,2021-01-01,MAX,150
9793,initial,2020-10-01,MAX,150
"""9793""",REDUCTION,2020-12-01,BASIC,50
9794,initial,2022-12-01,BASIC,50
9795,initial,2021-10-01,BASIC,50
9795,CHURN,2022-04-01,BASIC,50
9796,initial,2022-06-01,BASIC,50
9797,initial,2020-01-01,MAX,150
"""9797""",REDUCTION,2021-07-01,BASIC,50
9798,initial,2020-08-01,PRO,100
9798,CHURN,2021-02-01,PRO,100
9799,initial,2021-09-01,MAX,150
9800,initial,2021-08-01,MAX,150
9800,REDUCTION,2022-11-01,PRO,100
9801,initial,2021-09-01,BASIC,50
9802,initial,2022-01-01,BASIC,50
9802,UPGRADE,2022-04-01,PRO,100
9803,initial,2020-03-01,BASIC,50
9803,UPGRADE,2020-10-01,PRO,100
9803,CHURN,2020-10-01,BASIC,50
9804,initial,2021-04-01,PRO,100
9804,UPGRADE,2022-09-01,MAX,150
9805,initial,2021-12-01,BASIC,50
9805,UPGRADE,2022-09-01,PRO,100
9806,initial,2021-11-01,BASIC,50
9807,initial,2021-05-01,PRO,100
9807,UPGRADE,2021-11-01,MAX,150
9807,CHURN,2022-03-01,PRO,100
9808,initial,2021-08-01,PRO,100
9808,UPGRADE,2022-01-01,MAX,150
9808,CHURN,2022-04-01,PRO,100
9809,initial,2021-10-01,PRO,100
9810,initial,2022-02-01,BASIC,50
9810,UPGRADE,2022-05-01,MAX,150
9811,initial,2022-08-01,MAX,150
9811,CHURN,2022-09-10,MAX,150
9812,initial,2021-06-01,PRO,100
9812,UPGRADE,2021-09-01,MAX,150
9813,initial,2022-09-01,PRO,100
9814,initial,2022-06-01,BASIC,50
"""9815""",initial,2020-01-01,MAX,150
"""9815""",REDUCTION,2020-10-01,BASIC,50
"""9816""",initial,2020-07-01,MAX,150
9816,REDUCTION,2021-07-01,BASIC,50
9817,initial,2022-02-01,PRO,100
9817,UPGRADE,2022-05-01,MAX,150
9818,initial,2020-01-01,PRO,100
9818,UPGRADE,2022-04-01,MAX,150
9819,initial,2020-06-01,BASIC,50
9819,UPGRADE,2021-10-01,MAX,150
9820,initial,2020-04-01,PRO,100
9820,UPGRADE,2021-05-01,MAX,150
9820,CHURN,2022-06-01,MAX,150
9821,initial,2020-01-01,BASIC,50
9821,UPGRADE,2020-04-01,MAX,150
9822,initial,2021-06-01,BASIC,50
9822,UPGRADE,2022-05-01,PRO,100
9823,initial,2022-05-01,PRO,100
9823,REDUCTION,2022-07-01,BASIC,50
"""9824""",initial,2021-10-01,PRO,100
9824,UPGRADE,2022-06-01,MAX,150
9825,initial,2021-11-01,BASIC,50
9826,initial,2022-03-01,BASIC,50
"""9827""",initial,2020-07-01,BASIC,50
9827,UPGRADE,2022-10-01,MAX,150
9828,initial,2021-05-01,PRO,100
9828,CHURN,2021-12-01,PRO,100
9829,initial,2022-10-01,BASIC,50
9830,initial,2021-02-01,BASIC,50
9831,initial,2022-08-01,PRO,100
9832,initial,2022-02-01,BASIC,50
9832,UPGRADE,2022-05-01,MAX,150
9833,initial,2021-03-01,BASIC,50
9834,initial,2021-07-01,PRO,100
9834,REDUCTION,2022-01-01,BASIC,50
9835,initial,2020-07-01,BASIC,50
9836,initial,2020-07-01,BASIC,50
"""9836""",UPGRADE,2021-07-01,MAX,150
9836,CHURN,2022-04-01,MAX,150
9837,initial,2020-03-01,PRO,100
9837,UPGRADE,2021-03-01,MAX,150
9837,CHURN,2022-02-01,MAX,150
9838,initial,2021-12-01,BASIC,50
9839,initial,2021-05-01,BASIC,50
9839,UPGRADE,2021-08-01,MAX,150
9839,CHURN,2021-10-01,BASIC,50
9840,initial,2020-09-01,BASIC,50
9840,CHURN,2021-02-01,BASIC,50
9841,initial,2021-03-01,PRO,100
9841,UPGRADE,2021-11-01,MAX,150
9842,initial,2020-08-01,PRO,100
9842,UPGRADE,2020-11-01,MAX,150
9842,CHURN,2021-03-01,MAX,150
"""9843""",initial,2022-04-01,MAX,150
9844,initial,2021-02-01,PRO,100
9844,UPGRADE,2022-06-01,MAX,150
9845,initial,2022-03-01,BASIC,50
9845,UPGRADE,2022-07-01,PRO,100
9845,CHURN,2022-08-01,BASIC,50
9846,initial,2022-06-01,BASIC,50
9847,initial,2021-03-01,BASIC,50
9847,CHURN,2022-02-01,BASIC,50
9848,initial,2020-03-01,PRO,100
9848,UPGRADE,2022-06-01,MAX,150
9849,initial,2021-05-01,PRO,100
9849,UPGRADE,2022-01-01,MAX,150
9850,initial,2022-04-01,BASIC,50
9850,UPGRADE,2022-07-01,MAX,150
9851,initial,2021-10-01,BASIC,50
9852,initial,2020-10-01,PRO,100
9852,UPGRADE,2022-02-01,MAX,150
9853,initial,2022-12-01,PRO,100
9854,initial,2020-07-01,BASIC,50
9854,UPGRADE,2022-04-01,MAX,150
9855,initial,2021-04-01,PRO,100
9855,UPGRADE,2021-09-01,MAX,150
9856,initial,2021-03-01,BASIC,50
"""9856""",UPGRADE,2022-08-01,MAX,150
9857,initial,2020-08-01,MAX,150
9857,REDUCTION,2021-02-01,BASIC,50
9858,initial,2021-03-01,MAX,150
9858,REDUCTION,2021-12-01,BASIC,50
9859,initial,2022-05-01,PRO,100
9860,initial,2022-05-01,PRO,100
9861,initial,2022-09-01,BASIC,50
9862,initial,2022-03-01,MAX,150
9862,REDUCTION,2022-11-01,PRO,100
9863,initial,2022-08-01,BASIC,50
9864,initial,2021-03-01,BASIC,50
9864,UPGRADE,2022-06-01,PRO,100
"""9865""",initial,2021-09-01,BASIC,50
"""9866""",initial,2020-01-01,MAX,150
"""9866""",REDUCTION,2021-05-01,BASIC,50
9867,initial,2020-05-01,BASIC,50
9867,UPGRADE,2022-01-01,PRO,100
9868,initial,2021-05-01,BASIC,50
9868,CHURN,2021-12-01,BASIC,50
9869,initial,2022-08-01,BASIC,50
9870,initial,2021-04-01,BASIC,50
9870,UPGRADE,2021-11-01,PRO,100
9870,CHURN,2022-03-01,BASIC,50
9871,initial,2022-03-01,PRO,100
9871,REDUCTION,2022-06-01,BASIC,50
9872,initial,2021-11-01,BASIC,50
9872,CHURN,2022-06-01,BASIC,50
9873,initial,2021-10-01,MAX,150
"""9873""",REDUCTION,2022-11-01,PRO,100
9874,initial,2021-12-01,BASIC,50
9874,CHURN,2022-05-01,BASIC,50
9875,initial,2020-04-01,PRO,100
"""9875""",REDUCTION,2021-04-01,BASIC,50
9876,initial,2021-01-01,MAX,150
9876,REDUCTION,2021-03-01,PRO,100
9877,initial,2020-12-01,MAX,150
9877,REDUCTION,2022-01-01,PRO,100
9878,initial,2021-09-01,PRO,100
9879,initial,2021-04-01,PRO,100
9879,REDUCTION,2021-09-01,BASIC,50
9879,CHURN,2022-09-01,BASIC,50
9880,initial,2020-06-01,BASIC,50
9880,UPGRADE,2020-11-01,PRO,100
9881,initial,2020-08-01,PRO,100
9881,CHURN,2021-09-01,PRO,100
9882,initial,2021-08-01,PRO,100
9882,UPGRADE,2021-11-01,MAX,150
9883,initial,2021-05-01,BASIC,50
"""9883""",CHURN,2021-11-01,BASIC,50
9884,initial,2022-10-01,PRO,100
9885,initial,2022-12-01,BASIC,50
9886,initial,2022-07-01,BASIC,50
9886,UPGRADE,2022-11-01,MAX,150
"""9887""",initial,2021-08-01,MAX,150
9887,REDUCTION,2022-03-01,BASIC,50
9888,initial,2021-03-01,MAX,150
9888,REDUCTION,2022-03-01,PRO,100
9889,initial,2021-03-01,BASIC,50
9889,CHURN,2021-09-01,BASIC,50
"""9890""",initial,2021-06-01,PRO,100
9890,UPGRADE,2022-07-01,MAX,150
9891,initial,2022-10-01,BASIC,50
9892,initial,2020-09-01,PRO,100
"""9892""",UPGRADE,2021-11-01,MAX,150
9893,initial,2021-07-01,MAX,150
9893,REDUCTION,2022-01-01,PRO,100
9894,initial,2021-10-01,MAX,150
9894,REDUCTION,2022-02-01,BASIC,50
9895,initial,2020-08-01,BASIC,50
9895,UPGRADE,2022-03-01,MAX,150
9896,initial,2022-07-01,BASIC,50
9897,initial,2020-04-01,BASIC,50
9898,initial,2022-01-01,MAX,150
9898,CHURN,2022-05-29,MAX,150
9899,initial,2021-11-01,PRO,100
9899,UPGRADE,2022-06-01,MAX,150
9900,initial,2022-08-01,BASIC,50
9901,initial,2022-03-01,BASIC,50
9902,initial,2021-07-01,BASIC,50
9903,initial,2020-04-01,MAX,150
9903,REDUCTION,2020-10-01,PRO,100
9903,CHURN,2021-10-01,PRO,100
9904,initial,2022-01-01,BASIC,50
"""9904""",UPGRADE,2022-04-01,MAX,150
9905,initial,2021-10-01,PRO,100
9905,CHURN,2022-02-01,PRO,100
"""9906""",initial,2020-04-01,BASIC,50
9906,UPGRADE,2020-08-01,PRO,100
9907,initial,2021-10-01,PRO,100
9907,REDUCTION,2022-07-01,BASIC,50
9908,initial,2020-10-01,PRO,100
9908,REDUCTION,2021-01-01,BASIC,50
9908,CHURN,2021-06-14,BASIC,50
9909,initial,2020-04-01,MAX,150
9909,REDUCTION,2020-06-01,PRO,100
9910,initial,2022-06-01,PRO,100
9910,REDUCTION,2022-11-01,BASIC,50
9910,CHURN,2023-05-26,BASIC,50
"""9911""",initial,2020-01-01,PRO,100
9911,CHURN,2020-05-01,PRO,100
9912,initial,2021-09-01,PRO,100
"""9912""",UPGRADE,2022-08-01,MAX,150
9913,initial,2020-07-01,PRO,100
9913,UPGRADE,2022-03-01,MAX,150
9914,initial,2022-01-01,PRO,100
"""9915""",initial,2022-10-01,BASIC,50
9916,initial,2022-09-01,MAX,150
9917,initial,2022-06-01,MAX,150
9917,CHURN,2023-05-06,MAX,150
9918,initial,2021-06-01,BASIC,50
"""9918""",UPGRADE,2022-02-01,MAX,150
"""9918""",CHURN,2022-02-01,BASIC,50
9919,initial,2022-02-01,MAX,150
9920,initial,2021-01-01,MAX,150
9920,REDUCTION,2021-12-01,BASIC,50
9921,initial,2020-08-01,BASIC,50
9922,initial,2022-01-01,PRO,100
9922,REDUCTION,2022-09-01,BASIC,50
"""9923""",initial,2022-06-01,PRO,100
9924,initial,2021-09-01,PRO,100
"""9924""",REDUCTION,2022-05-01,BASIC,50
9924,CHURN,2022-08-01,BASIC,50
9925,initial,2021-07-01,BASIC,50
9925,CHURN,2022-04-01,BASIC,50
9926,initial,2020-07-01,PRO,100
9926,UPGRADE,2021-12-01,MAX,150
9926,CHURN,2022-08-01,MAX,150
"""9927""",initial,2022-05-01,MAX,150
9927,REDUCTION,2022-08-01,BASIC,50
9928,initial,2021-05-01,PRO,100
"""9928""",CHURN,2021-08-01,PRO,100
"""9929""",initial,2022-10-01,MAX,150
9930,initial,2021-06-01,BASIC,50
9930,UPGRADE,2022-02-01,PRO,100
"""9931""",initial,2022-07-01,PRO,100
9931,UPGRADE,2022-10-01,MAX,150
9932,initial,2021-09-01,PRO,100
9933,initial,2022-03-01,PRO,100
9933,UPGRADE,2022-06-01,MAX,150
9934,initial,2021-06-01,BASIC,50
9935,initial,2022-03-01,MAX,150
9935,REDUCTION,2022-11-01,BASIC,50
9936,initial,2022-12-01,PRO,100
9937,initial,2022-07-01,BASIC,50
9938,initial,2020-06-01,PRO,100
9938,UPGRADE,2022-09-01,MAX,150
9939,initial,2020-09-01,PRO,100
9939,UPGRADE,2022-09-01,MAX,150
9940,initial,2020-02-01,BASIC,50
9940,UPGRADE,2022-05-01,MAX,150
9940,CHURN,2022-09-01,MAX,150
9941,initial,2020-09-01,PRO,100
9941,REDUCTION,2021-02-01,BASIC,50
9942,initial,2021-12-01,PRO,100
9942,REDUCTION,2022-01-01,BASIC,50
9943,initial,2020-04-01,PRO,100
9943,CHURN,2020-12-01,PRO,100
9944,initial,2020-06-01,PRO,100
9944,UPGRADE,2021-01-01,MAX,150
9945,initial,2020-02-01,MAX,150
9945,REDUCTION,2020-10-01,PRO,100
"""9945""",CHURN,2020-12-19,PRO,100
9946,initial,2022-08-01,BASIC,50
9947,initial,2021-02-01,PRO,100
