cust_id,customer_gender,age_group,customer_country,referral_type
9470,Female,45-54,Norway,facebook
9471,Female,18-24,Denmark,Organic Search
9472,Female,55-65,Finland,Paid Search
9473,Male,25-34,Norway,Paid Search
9474,Male,35-44,Finland,Unknown
9475,Male,35-44,Sweden,Paid Search
9476,Female,25-34,Norway,Google Ads
9477,Male,45-54,Norway,facebook
9478,Female,35-44,Sweden,Paid Search
9479,Male,35-44,Sweden,Google Ads
9480,Male,25-34,Denmark,Unknown
9481,Male,35-44,Denmark,Google Ads
9482,Male,45-54,Sweden,facebook
9483,Female,18-24,Finland,facebook
9484,Male,18-24,Norway,Google Ads
9485,Female,45-54,Norway,Google Ads
9486,Female,25-34,Finland,facebook
9487,Female,55-65,Sweden,Unknown
9488,Female,45-54,Finland,Display
9489,Female,18-24,Denmark,facebook
9490,Female,45-54,Sweden,Google Ads
9491,Female,55-65,Sweden,Google Ads
9492,Female,35-44,Sweden,facebook
9493,Female,25-34,Sweden,facebook
9494,Female,35-44,Sweden,Organic Search
9495,Male,45-54,Norway,Unknown
9496,Female,25-34,Sweden,Google Ads
9497,Female,25-34,Norway,Google Ads
9498,Male,45-54,Denmark,Organic Search
9499,Male,25-34,Denmark,Google Ads
9500,Male,18-24,Finland,Organic Search
9501,Female,18-24,Finland,facebook
9502,Female,35-44,Norway,Google Ads
9503,Female,45-54,Sweden,facebook
9504,Male,35-44,Norway,Organic Search
9505,Female,35-44,Norway,Organic Search
9506,Male,45-54,Denmark,Google Ads
9507,Male,25-34,Norway,facebook
9508,Female,18-24,Finland,facebook
9509,Male,55-65,Finland,facebook
9510,Other,55-65,Sweden,Unknown
9511,Male,18-24,Sweden,Organic Search
9512,Female,18-24,Norway,Google Ads
9513,Female,18-24,Denmark,facebook
9514,Male,35-44,Sweden,Google Ads
9515,Female,35-44,Denmark,Paid Search
9516,Female,35-44,Sweden,Organic Search
9517,Male,18-24,Norway,Organic Search
9518,Other,55-65,Norway,Google Ads
9519,Male,18-24,Norway,Paid Search
9520,Female,18-24,Denmark,facebook
9521,Male,25-34,Sweden,Unknown
9522,Female,55-65,Finland,facebook
9523,Other,18-24,Denmark,Google Ads
9524,Female,35-44,Norway,Organic Search
9525,Male,18-24,Sweden,facebook
9526,Female,25-34,Finland,Unknown
9527,Male,18-24,Denmark,facebook
9528,Male,18-24,Finland,Google Ads
9529,Female,55-65,Sweden,Google Ads
9530,Female,35-44,Norway,Unknown
9531,Male,25-34,Finland,facebook
9532,Male,35-44,Denmark,TV
9533,Male,45-54,Sweden,Organic Search
9534,Male,25-34,Norway,Unknown
9535,Female,65-55,Denmark,Google Ads
9536,Male,18-24,Denmark,Paid Search
9537,Male,45-54,Finland,Google Ads
9538,Male,45-54,Denmark,Google Ads
9539,Male,25-34,Denmark,facebook
9540,Female,18-24,Norway,facebook
9541,Male,45-54,Denmark,facebook
9542,Male,55-65,Sweden,Paid Search
9543,Female,18-24,Sweden,Paid Search
9544,Female,45-54,Sweden,Paid Search
9545,Female,25-34,Sweden,facebook
9546,Male,35-44,Sweden,Google Ads
9547,Male,35-44,Norway,Google Ads
9548,Female,25-34,Sweden,facebook
9549,Other,35-44,Finland,facebook
9550,Other,18-24,Sweden,Organic Search
9551,Other,55-65,Denmark,Unknown
9552,Female,55-65,Finland,Unknown
9553,Male,45-54,Sweden,facebook
9554,Other,25-34,Sweden,Google Ads
9555,Female,45-54,Sweden,Unknown
9556,Male,18-24,Denmark,Google Ads
9557,Male,18-24,Norway,Display
9558,Female,35-44,Sweden,Unknown
9559,Male,55-65,Denmark,Google Ads
9560,Female,25-34,Finland,Organic Search
9561,Other,25-34,Sweden,Google Ads
9562,Male,35-44,Denmark,Google Ads
9563,Female,25-34,Denmark,facebook
9564,Female,18-24,Finland,Google Ads
9565,Female,18-24,Sweden,Paid Search
9566,Other,35-44,Finland,Paid Search
9567,Female,25-34,Sweden,facebook
9568,Male,55-65,Denmark,facebook
9569,Female,25-34,Sweden,Google Ads
9570,Female,35-44,Norway,Display
9571,Female,55-65,Finland,facebook
9572,Female,45-54,Sweden,facebook
9573,Female,55-65,Denmark,facebook
9574,Female,35-44,Denmark,Organic Search
9575,Male,35-44,Finland,facebook
9576,Female,25-34,Finland,facebook
9577,Female,55-65,Norway,facebook
9578,Female,55-65,Sweden,facebook
9579,Female,18-24,Norway,facebook
9580,Male,65-55,Sweden,Google Ads
9581,Female,18-24,Sweden,Google Ads
9582,Male,18-24,Denmark,Google Ads
9583,Male,25-34,Denmark,Unknown
9584,Male,45-54,Finland,Organic Search
9585,Female,35-44,Sweden,Paid Search
9586,Female,35-44,Denmark,Google Ads
9587,Male,25-34,Sweden,Organic Search
9588,Male,25-34,Sweden,facebook
9589,Male,35-44,Finland,facebook
9590,Female,25-34,Sweden,Display
9591,Male,45-54,Norway,facebook
9592,Female,18-24,Sweden,Bing
9593,Male,25-34,Sweden,facebook
9594,Female,25-34,Norway,Google Ads
9595,Female,45-54,Norway,facebook
9596,Male,25-34,Denmark,Paid Search
9597,Other,45-54,Sweden,Unknown
9598,Female,35-44,Finland,Display
9599,Female,18-24,Denmark,facebook
9600,Female,18-24,Denmark,Google Ads
9601,Female,65-55,Finland,Display
9602,Female,45-54,Sweden,Google Ads
9603,Female,35-44,Norway,Google Ads
9604,Male,55-65,Finland,Google Ads
9605,Female,18-24,Norway,facebook
9606,Male,25-34,Denmark,Google Ads
9607,Male,55-65,Norway,Google Ads
9608,Male,18-24,Sweden,Display
9609,Male,45-54,Finland,Organic Search
9610,Female,45-54,Sweden,Google Ads
9611,Male,18-24,Sweden,facebook
9612,Female,18-24,Norway,Unknown
9613,Female,45-54,Sweden,Google Ads
9614,Male,55-65,Norway,facebook
9615,Female,18-24,Sweden,facebook
9616,Female,18-24,Sweden,facebook
9617,Other,45-54,Norway,Google Ads
9618,Male,35-44,Sweden,facebook
9619,Female,18-24,Denmark,Display
9620,Male,18-24,Denmark,Paid Search
9621,Other,55-65,Sweden,facebook
9622,Female,55-65,Sweden,Google Ads
9623,Male,55-65,Sweden,Organic Search
9624,Female,25-34,Denmark,facebook
9625,Female,25-34,Norway,TV
9626,Male,55-65,Norway,Organic Search
9627,Male,45-54,Denmark,Google Ads
9628,Other,18-24,Finland,Google Ads
9629,Male,45-54,Sweden,Google Ads
9630,Male,55-65,Sweden,Paid Search
9631,Female,25-34,Finland,Organic Search
9632,Female,18-24,Sweden,facebook
9633,Female,25-34,Finland,facebook
9634,Male,55-65,Sweden,Google Ads
9635,Other,45-54,Norway,Google Ads
9636,Female,18-24,Finland,Google Ads
9637,Male,25-34,Norway,Google Ads
9638,Female,25-34,Denmark,Display
9639,Male,35-44,Finland,Google Ads
9640,Female,35-44,Norway,Paid Search
9641,Female,18-24,Sweden,Organic Search
9642,Female,45-54,Sweden,facebook
9643,Other,35-44,Norway,facebook
9644,Male,25-34,Finland,Google Ads
9645,Female,18-24,Sweden,facebook
9646,Female,45-54,Finland,Google Ads
9647,Female,25-34,Sweden,Google Ads
9648,Female,45-54,Sweden,facebook
9649,Female,25-34,Sweden,facebook
9650,Female,25-34,Denmark,Organic Search
9651,Male,35-44,Denmark,Organic Search
9652,Female,55-65,Finland,Unknown
9653,Female,18-24,Sweden,Google Ads
9654,Female,25-34,Norway,Organic Search
9655,Male,55-65,Finland,Paid Search
9656,Female,25-34,Sweden,Paid Search
9657,Male,45-54,Denmark,facebook
9658,Male,35-44,Sweden,Unknown
9659,Male,25-34,Sweden,Google Ads
9660,Male,55-65,Finland,Paid Search
9661,Female,25-34,Denmark,Organic Search
9662,Female,45-54,Sweden,Unknown
9663,Female,18-24,Norway,facebook
9664,Female,45-54,Sweden,Google Ads
9665,Female,18-24,Sweden,Google Ads
9666,Female,35-44,Norway,facebook
9667,Female,55-65,Finland,Paid Search
9668,Female,18-24,Norway,Display
9669,Female,25-34,Sweden,facebook
9670,Male,18-24,Norway,Unknown
9671,Male,18-24,Denmark,facebook
9672,Female,25-34,Finland,Organic Search
9673,Female,18-24,Sweden,facebook
9674,Male,18-24,Norway,facebook
9675,Female,18-24,Norway,facebook
9676,Male,55-65,Finland,Display
9677,Female,25-34,Denmark,Display
9678,Female,35-44,Sweden,Google Ads
9679,Female,55-65,Denmark,Google Ads
9680,Female,55-65,Sweden,Google Ads
9681,Female,35-44,Denmark,facebook
9682,Female,18-24,Sweden,Paid Search
9683,Male,35-44,Denmark,facebook
9684,Female,45-54,Finland,facebook
9685,Female,18-24,Finland,Google Ads
9686,Male,18-24,Finland,Google Ads
9687,Female,18-24,Sweden,facebook
9688,Other,45-54,Sweden,Organic Search
9689,Male,35-44,Sweden,Paid Search
9690,Female,35-44,Sweden,Google Ads
9691,Female,45-54,Norway,Google Ads
9692,Male,35-44,Sweden,facebook
9693,Female,45-54,Norway,Google Ads
9694,Female,55-65,Finland,Google Ads
9695,Female,18-24,Denmark,Google Ads
9696,Male,35-44,Norway,facebook
9697,Female,25-34,Sweden,Google Ads
9698,Female,45-54,Sweden,Unknown
9699,Male,55-65,Norway,Bing
9700,Female,55-65,Norway,Display
9701,Female,35-44,Denmark,TV
9702,Male,35-44,Denmark,Paid Search
9703,Female,25-34,Sweden,facebook
9704,Male,25-34,Sweden,Google Ads
9705,Male,18-24,Denmark,facebook
9706,Male,35-44,Norway,TV
9707,Male,55-65,Sweden,Google Ads
9708,Female,55-65,Denmark,facebook
9709,Male,18-24,Sweden,Google Ads
9710,Male,35-44,Denmark,facebook
9711,Male,35-44,Sweden,facebook
9712,Female,25-34,Finland,TV
9713,Male,18-24,Denmark,Google Ads
9714,Male,18-24,Denmark,facebook
9715,Female,45-54,Norway,Paid Search
9716,Female,18-24,Sweden,Google Ads
9717,Male,35-44,Finland,Google Ads
9718,Female,18-24,Sweden,facebook
9719,Male,55-65,Finland,Unknown
9720,Female,35-44,Sweden,facebook
9721,Female,55-65,Denmark,Organic Search
9722,Female,25-34,Denmark,Paid Search
9723,Male,55-65,Finland,Paid Search
9724,Female,18-24,Sweden,facebook
9725,Male,35-44,Finland,Paid Search
9726,Female,45-54,Sweden,Display
9727,Female,35-44,Norway,Unknown
9728,Female,25-34,Finland,facebook
9729,Male,45-54,Denmark,Google Ads
9730,Female,25-34,Denmark,facebook
9731,Female,55-65,Finland,facebook
9732,Female,35-44,Sweden,Google Ads
9733,Male,35-44,Norway,Paid Search
9734,Male,45-54,Denmark,Organic Search
9735,Female,55-65,Sweden,Google Ads
9736,Other,55-65,Sweden,TV
9737,Male,25-34,Sweden,Organic Search
9738,Female,35-44,Finland,facebook
9739,Male,35-44,Finland,facebook
9740,Female,35-44,Denmark,facebook
9741,Male,18-24,Sweden,Unknown
9742,Male,18-24,Finland,Google Ads
9743,Male,35-44,Sweden,Google Ads
9744,Female,35-44,Finland,Organic Search
9745,Male,25-34,Denmark,facebook
9746,Female,25-34,Denmark,facebook
9747,Female,55-65,Denmark,Organic Search
9748,Other,55-65,Norway,facebook
9749,Male,18-24,Sweden,Organic Search
9750,Male,55-65,Finland,facebook
9751,Male,18-24,Sweden,Google Ads
9752,Female,65-55,Sweden,Google Ads
9753,Male,45-54,Denmark,Google Ads
9754,Female,18-24,Denmark,Organic Search
9755,Female,45-54,Finland,TV
9756,Other,18-24,Sweden,facebook
9757,Male,55-65,Denmark,Organic Search
9758,Other,45-54,Finland,Unknown
9759,Female,25-34,Sweden,Unknown
9760,Male,55-65,Denmark,Organic Search
9761,Female,55-65,Finland,facebook
9762,Female,18-24,Denmark,Organic Search
9763,Female,18-24,Denmark,Unknown
9764,Other,35-44,Sweden,facebook
9765,Female,18-24,Denmark,Unknown
9766,Female,25-34,Finland,Unknown
9767,Female,55-65,Norway,Google Ads
9768,Female,55-65,Sweden,Paid Search
9769,Female,25-34,Denmark,Paid Search
9770,Female,35-44,Finland,Google Ads
9771,Male,55-65,Finland,facebook
9772,Female,18-24,Finland,Unknown
9773,Female,45-54,Sweden,facebook
9774,Male,35-44,Sweden,facebook
9775,Male,55-65,Denmark,Organic Search
9776,Female,45-54,Norway,Google Ads
9777,Female,55-65,Sweden,Google Ads
9778,Female,45-54,Denmark,Google Ads
9779,Female,25-34,Denmark,Google Ads
9780,Female,35-44,Finland,Google Ads
9781,Other,35-44,Norway,Google Ads
9782,Female,35-44,Finland,facebook
9783,Female,55-65,Finland,Google Ads
9784,Female,25-34,Denmark,Display
9785,Other,18-24,Finland,Google Ads
9786,Female,45-54,Sweden,Google Ads
9787,Male,18-24,Norway,Unknown
9788,Other,25-34,Norway,facebook
9789,Male,18-24,Sweden,facebook
9790,Female,55-65,Sweden,Google Ads
9791,Male,45-54,Denmark,Paid Search
9792,Male,18-24,Norway,Paid Search
9793,Female,25-34,Norway,facebook
9794,Male,45-54,Finland,Google Ads
9795,Male,25-34,Norway,Organic Search
9796,Male,25-34,Finland,Google Ads
9797,Female,45-54,Denmark,Google Ads
9798,Female,35-44,Finland,facebook
9799,Female,45-54,Denmark,facebook
9800,Female,55-65,Sweden,Google Ads
9801,Male,25-34,Norway,Google Ads
9802,Male,18-24,Norway,Paid Search
9803,Female,18-24,Sweden,Google Ads
9804,Female,45-54,Norway,Organic Search
9805,Female,65-55,Sweden,TV
9806,Female,45-54,Denmark,Paid Search
9807,Female,45-54,Denmark,Paid Search
9808,Male,18-24,Finland,Unknown
9809,Female,35-44,Denmark,facebook
9810,Male,25-34,Finland,facebook
9811,Male,35-44,Denmark,TV
9812,Other,55-65,Sweden,Paid Search
9813,Male,18-24,Norway,Organic Search
9814,Female,55-65,Finland,facebook
9815,Female,25-34,Denmark,Google Ads
9816,Male,35-44,Sweden,Bing
9817,Male,18-24,Finland,Google Ads
9818,Male,18-24,Sweden,Organic Search
9819,Male,25-34,Sweden,facebook
9820,Female,25-34,Sweden,Google Ads
9821,Male,45-54,Norway,Unknown
9822,Female,35-44,Finland,facebook
9823,Female,25-34,Sweden,Organic Search
9824,Male,35-44,Norway,Organic Search
9825,Male,45-54,Sweden,Google Ads
9826,Male,25-34,Denmark,facebook
9827,Other,35-44,Denmark,Unknown
9828,Male,45-54,Finland,facebook
9829,Female,45-54,Norway,Google Ads
9830,Male,45-54,Denmark,facebook
9831,Female,55-65,Finland,facebook
9832,Male,25-34,Norway,Unknown
9833,Female,35-44,Sweden,Organic Search
9834,Female,45-54,Finland,facebook
9835,Female,45-54,Sweden,Google Ads
9836,Female,35-44,Finland,Organic Search
9837,Female,25-34,Sweden,Organic Search
9838,Male,35-44,Sweden,Display
9839,Male,25-34,Denmark,Unknown
9840,Female,25-34,Denmark,Google Ads
9841,Other,45-54,Norway,Organic Search
9842,Female,45-54,Sweden,Google Ads
9843,Female,18-24,Sweden,Paid Search
9844,Female,35-44,Norway,Google Ads
9845,Female,18-24,Finland,facebook
9846,Female,35-44,Sweden,facebook
9847,Female,55-65,Sweden,facebook
9848,Male,45-54,Finland,Bing
9849,Female,35-44,Sweden,Organic Search
9850,Male,45-54,Finland,Paid Search
9851,Female,45-54,Norway,facebook
9852,Male,55-65,Finland,Display
9853,Male,18-24,Sweden,Bing
9854,Female,35-44,Norway,Google Ads
9855,Male,18-24,Sweden,facebook
9856,Male,18-24,Finland,Google Ads
9857,Other,18-24,Sweden,Paid Search
9858,Male,25-34,Sweden,Paid Search
9859,Female,25-34,Finland,Organic Search
9860,Female,35-44,Sweden,facebook
9861,Female,35-44,Sweden,facebook
9862,Male,25-34,Denmark,facebook
9863,Male,45-54,Norway,Google Ads
9864,Male,18-24,Norway,facebook
9865,Female,25-34,Sweden,facebook
9866,Other,55-65,Sweden,Google Ads
9867,Male,18-24,Denmark,Google Ads
9868,Female,35-44,Sweden,Google Ads
9869,Male,35-44,Denmark,Organic Search
9870,Female,25-34,Denmark,facebook
9871,Female,25-34,Sweden,Google Ads
9872,Male,45-54,Finland,facebook
9873,Female,18-24,Sweden,facebook
9874,Female,45-54,Finland,facebook
9875,Male,18-24,Denmark,Display
9876,Female,45-54,Sweden,Google Ads
9877,Female,18-24,Norway,Organic Search
9878,Female,25-34,Norway,Organic Search
9879,Male,25-34,Sweden,Google Ads
9880,Female,18-24,Sweden,TV
9881,Female,45-54,Sweden,Google Ads
9882,Female,45-54,Sweden,Google Ads
9883,Female,18-24,Finland,Google Ads
9884,Female,45-54,Sweden,Paid Search
9885,Male,18-24,Sweden,facebook
9886,Female,18-24,Finland,Google Ads
9887,Female,25-34,Sweden,Organic Search
9888,Male,45-54,Finland,facebook
9889,Female,18-24,Finland,Google Ads
9890,Female,35-44,Sweden,TV
9891,Female,25-34,Finland,facebook
9892,Female,35-44,Sweden,Organic Search
9893,Female,18-24,Norway,facebook
9894,Female,35-44,Sweden,facebook
9895,Male,45-54,Norway,Google Ads
9896,Female,35-44,Sweden,facebook
9897,Male,35-44,Norway,Paid Search
9898,Female,55-65,Norway,Google Ads
9899,Female,25-34,Finland,Unknown
9900,Male,18-24,Sweden,Organic Search
9901,Male,18-24,Finland,Google Ads
9902,Male,18-24,Sweden,Paid Search
9903,Male,35-44,Finland,Google Ads
9904,Female,35-44,Sweden,Organic Search
9905,Male,45-54,Finland,Google Ads
9906,Female,45-54,Sweden,facebook
9907,Male,45-54,Sweden,Google Ads
9908,Male,45-54,Finland,Organic Search
9909,Female,45-54,Finland,Google Ads
9910,Male,65-55,Norway,Organic Search
9911,Female,45-54,Denmark,Google Ads
9912,Female,55-65,Sweden,Organic Search
9913,Male,35-44,Sweden,Google Ads
9914,Female,55-65,Norway,Google Ads
9915,Female,45-54,Norway,facebook
9916,Male,18-24,Sweden,Unknown
9917,Male,45-54,Denmark,Google Ads
9918,Female,45-54,Denmark,Google Ads
9919,Male,45-54,Sweden,Google Ads
9920,Other,25-34,Finland,Paid Search
9921,Other,45-54,Sweden,Organic Search
9922,Female,25-34,Sweden,Google Ads
9923,Male,25-34,Finland,facebook
9924,Female,45-54,Finland,facebook
9925,Male,45-54,Norway,facebook
9926,Female,55-65,Denmark,Google Ads
9927,Female,25-34,Finland,Google Ads
9928,Other,25-34,Sweden,Unknown
9929,Female,35-44,Denmark,Google Ads
9930,Male,18-24,Norway,facebook
9931,Male,55-65,Sweden,Google Ads
9932,Female,35-44,Denmark,Paid Search
9933,Male,55-65,Finland,Organic Search
9934,Male,25-34,Sweden,facebook
9935,Female,25-34,Sweden,facebook
9936,Female,45-54,Norway,Organic Search
9937,Female,35-44,Sweden,Google Ads
9938,Female,45-54,Denmark,Google Ads
9939,Male,35-44,Finland,Paid Search
9940,Male,25-34,Norway,Unknown
9941,Female,45-54,Norway,Organic Search
9942,Male,18-24,Sweden,facebook
9943,Female,65-55,Norway,TV
9944,Male,25-34,Norway,Google Ads
9945,Female,55-65,Sweden,Google Ads
9946,Female,18-24,Denmark,TV
9947,Female,45-54,Sweden,Organic Search
9948,Female,18-24,Finland,Paid Search
9949,Male,55-65,Denmark,facebook
9950,Female,18-24,Norway,facebook
9951,Female,35-44,Sweden,Display
9952,Male,45-54,Sweden,Paid Search
9953,Male,25-34,Finland,Organic Search
9954,Male,35-44,Sweden,Google Ads
9955,Male,25-34,Norway,TV
9956,Female,45-54,Denmark,Display
9957,Female,25-34,Finland,Google Ads
9958,Male,18-24,Finland,Google Ads
9959,Male,18-24,Norway,Google Ads
9960,Male,25-34,Sweden,Google Ads
9961,Female,55-65,Sweden,Google Ads
9962,Female,35-44,Finland,Google Ads
9963,Female,18-24,Sweden,Display
9964,Male,25-34,Denmark,facebook
9965,Other,18-24,Finland,facebook
9966,Male,25-34,Norway,facebook
9967,Male,55-65,Sweden,facebook
9968,Male,45-54,Sweden,Google Ads
9969,Female,35-44,Sweden,facebook
9970,Male,25-34,Norway,Paid Search
9971,Female,25-34,Finland,Google Ads
9972,Male,18-24,Norway,Google Ads
9973,Male,45-54,Denmark,Paid Search
9974,Female,18-24,Norway,Paid Search
9975,Female,45-54,Norway,Unknown
9976,Male,45-54,Sweden,Display
9977,Other,35-44,Denmark,Google Ads
9978,Male,35-44,Sweden,Google Ads
9979,Male,55-65,Denmark,Google Ads
9980,Female,18-24,Norway,Organic Search
9981,Male,18-24,Norway,Paid Search
9982,Female,18-24,Norway,facebook
9983,Female,18-24,Sweden,Bing
9984,Female,25-34,Denmark,facebook
9985,Male,25-34,Finland,facebook
9986,Other,18-24,Denmark,Google Ads
9987,Male,35-44,Norway,Google Ads
9988,Female,55-65,Finland,facebook
9989,Female,55-65,Norway,Organic Search
9990,Male,35-44,Sweden,Unknown
9991,Male,35-44,Denmark,facebook
9992,Female,55-65,Denmark,facebook
9993,Male,45-54,Denmark,Organic Search
9994,Female,35-44,Sweden,Paid Search
9995,Other,55-65,Finland,Google Ads
9996,Female,18-24,Sweden,facebook
9997,Male,25-34,Denmark,TV
9998,Male,18-24,Sweden,Google Ads
9999,Other,25-34,Denmark,Google Ads
10000,Male,18-24,Sweden,Google Ads
10001,Female,18-24,Finland,Google Ads
10002,Male,35-44,Finland,Google Ads
10003,Female,45-54,Sweden,facebook
10004,Male,45-54,Finland,Google Ads
10005,Female,45-54,Sweden,facebook
10006,Other,45-54,Sweden,TV
10007,Male,18-24,Denmark,Google Ads
10008,Male,18-24,Denmark,facebook
10009,Female,18-24,Norway,Paid Search
10010,Female,55-65,Norway,facebook
10011,Male,45-54,Finland,Display
10012,Female,35-44,Norway,Paid Search
10013,Male,18-24,Denmark,Paid Search
10014,Male,45-54,Denmark,TV
10015,Female,45-54,Finland,Google Ads
10016,Male,18-24,Finland,Google Ads
10017,Other,55-65,Finland,Organic Search
10018,Male,25-34,Denmark,facebook
10019,Female,45-54,Sweden,Google Ads
10020,Female,55-65,Sweden,facebook
10021,Male,25-34,Sweden,Google Ads
10022,Female,35-44,Sweden,Organic Search
10023,Male,25-34,Finland,Google Ads
10024,Female,25-34,Sweden,facebook
10025,Male,55-65,Denmark,Google Ads
10026,Female,45-54,Denmark,Paid Search
10027,Female,18-24,Sweden,facebook
10028,Male,45-54,Finland,facebook
10029,Female,35-44,Finland,facebook
10030,Female,35-44,Sweden,TV
10031,Female,35-44,Finland,TV
10032,Female,45-54,Sweden,Organic Search
10033,Female,18-24,Finland,Paid Search
10034,Female,25-34,Sweden,Google Ads
10035,Female,35-44,Denmark,Unknown
10036,Male,55-65,Finland,Organic Search
10037,Female,18-24,Sweden,Google Ads
10038,Female,65-55,Denmark,Google Ads
10039,Female,25-34,Norway,Display
10040,Female,45-54,Sweden,Google Ads
10041,Female,25-34,Sweden,Google Ads
10042,Male,35-44,Sweden,Organic Search
10043,Female,55-65,Sweden,Google Ads
10044,Female,18-24,Denmark,Google Ads
10045,Male,18-24,Finland,Unknown
10046,Male,25-34,Sweden,Bing
10047,Female,45-54,Sweden,Organic Search
10048,Male,55-65,Finland,Display
10049,Male,55-65,Finland,facebook
